mission_id,plot_id,config_id,postprocessing_id,detector,run_date,min_height_filter,chip_size,chip_stride,resolution,F1,precision,recall,n_core_field,n_core_drone,n_field_matched,n_drone_matched,raster_blur_sigma
452,30,04_geometric_sigma_100,,geometric,2026-07-20,10.0,2000,1750,0.12,0.8421052631578948,1.0,0.7272727272727273,22,16,16,16,
452,30,05_geometric_sigma_150,,geometric,2026-07-20,10.0,2000,1750,0.12,0.6666666666666666,1.0,0.5,22,11,11,11,
452,30,06_geometric_sigma_200,,geometric,2026-07-20,10.0,2000,1750,0.12,0.4827586206896552,1.0,0.3181818181818182,22,8,7,8,
452,30,07_geometric_sigma_300,,geometric,2026-07-20,10.0,2000,1750,0.12,0.4285714285714285,1.0,0.2727272727272727,22,6,6,6,
452,30,08_geometric_sigma_400,,geometric,2026-07-20,10.0,2000,1750,0.12,0.3703703703703703,1.0,0.2272727272727272,22,5,5,5,
452,30,09_geometric_sigma_500,,geometric,2026-07-20,10.0,2000,1750,0.12,0.3076923076923077,1.0,0.1818181818181818,22,4,4,4,
452,30,10_geometric_sigma_600,,geometric,2026-07-20,10.0,2000,1750,0.12,0.24,1.0,0.1363636363636363,22,3,3,3,
452,30,11_geometric_sigma_700,,geometric,2026-07-20,10.0,2000,1750,0.12,0.2307692307692307,0.75,0.1363636363636363,22,4,3,3,
452,171,01_geometric_sigma_none,,geometric,2026-07-20,10.0,2000,1750,0.12,0.7740324594257179,0.9090909090909092,0.6739130434782609,46,33,31,30,
452,171,02_geometric_sigma_030,,geometric,2026-07-20,10.0,2000,1750,0.12,0.7361246348588122,0.9310344827586208,0.6086956521739131,46,29,28,27,
452,171,03_geometric_sigma_050,,geometric,2026-07-20,10.0,2000,1750,0.12,0.7094492167761497,0.896551724137931,0.5869565217391305,46,29,27,26,
452,171,04_geometric_sigma_100,,geometric,2026-07-20,10.0,2000,1750,0.12,0.6841505131128848,0.9230769230769232,0.5434782608695652,46,26,25,24,
452,171,05_geometric_sigma_150,,geometric,2026-07-20,10.0,2000,1750,0.12,0.5846153846153846,1.0,0.4130434782608695,46,18,19,18,
452,171,06_geometric_sigma_200,,geometric,2026-07-20,10.0,2000,1750,0.12,0.5307317073170731,0.9411764705882352,0.3695652173913043,46,17,17,16,
452,171,07_geometric_sigma_300,,geometric,2026-07-20,10.0,2000,1750,0.12,0.3859649122807018,1.0,0.2391304347826087,46,11,11,11,
452,171,08_geometric_sigma_400,,geometric,2026-07-20,10.0,2000,1750,0.12,0.2158273381294964,0.625,0.1304347826086956,46,8,6,5,
452,171,09_geometric_sigma_500,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1568627450980392,0.8,0.0869565217391304,46,5,4,4,
452,171,10_geometric_sigma_600,,geometric,2026-07-20,10.0,2000,1750,0.12,0.12,0.75,0.0652173913043478,46,4,3,3,
452,171,11_geometric_sigma_700,,geometric,2026-07-20,10.0,2000,1750,0.12,0.12,0.75,0.0652173913043478,46,4,3,3,
643,115,01_geometric_sigma_none,,geometric,2026-07-20,10.0,2000,1750,0.12,0.3788433382137627,0.4265402843601896,0.3407407407407407,270,211,92,90,
643,115,02_geometric_sigma_030,,geometric,2026-07-20,10.0,2000,1750,0.12,0.3526448362720403,0.5511811023622047,0.2592592592592592,270,127,70,70,
643,115,03_geometric_sigma_050,,geometric,2026-07-20,10.0,2000,1750,0.12,0.3191489361702128,0.5660377358490566,0.2222222222222222,270,106,60,60,
643,115,04_geometric_sigma_100,,geometric,2026-07-20,10.0,2000,1750,0.12,0.2935414245392661,0.6582278481012658,0.1888888888888888,270,79,51,52,
643,115,05_geometric_sigma_150,,geometric,2026-07-20,10.0,2000,1750,0.12,0.2266269672479796,0.6545454545454545,0.137037037037037,270,55,37,36,
643,115,06_geometric_sigma_200,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1993569131832797,0.7560975609756098,0.1148148148148148,270,41,31,31,
643,115,07_geometric_sigma_300,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1346801346801346,0.7407407407407407,0.074074074074074,270,27,20,20,
643,115,08_geometric_sigma_400,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0975609756097561,0.8235294117647058,0.0518518518518518,270,17,14,14,
643,115,09_geometric_sigma_500,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0701754385964912,0.6666666666666666,0.037037037037037,270,15,10,10,
643,115,10_geometric_sigma_600,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0499999999999999,0.7,0.0259259259259259,270,10,7,7,
643,115,11_geometric_sigma_700,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0569395017793594,0.7272727272727273,0.0296296296296296,270,11,8,8,
1218,190,01_geometric_sigma_none,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1644640234948605,0.1891891891891892,0.1454545454545454,55,37,8,7,
1218,190,02_geometric_sigma_030,,geometric,2026-07-20,10.0,2000,1750,0.12,0.160919540229885,0.21875,0.1272727272727272,55,32,7,7,
1218,190,03_geometric_sigma_050,,geometric,2026-07-20,10.0,2000,1750,0.12,0.144578313253012,0.2142857142857142,0.109090909090909,55,28,6,6,
1218,190,04_geometric_sigma_100,,geometric,2026-07-20,10.0,2000,1750,0.12,0.131578947368421,0.238095238095238,0.0909090909090909,55,21,5,5,
1218,190,05_geometric_sigma_150,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1408450704225352,0.3125,0.0909090909090909,55,16,5,5,
1218,190,06_geometric_sigma_200,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0909090909090909,0.2727272727272727,0.0545454545454545,55,11,3,3,
1218,190,07_geometric_sigma_300,,geometric,2026-07-20,10.0,2000,1750,0.12,0.125,0.4444444444444444,0.0727272727272727,55,9,4,4,
1218,190,08_geometric_sigma_400,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1333333333333333,0.8,0.0727272727272727,55,5,4,4,
1218,190,09_geometric_sigma_500,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0677966101694915,0.5,0.0363636363636363,55,4,2,2,
1218,190,10_geometric_sigma_600,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0677966101694915,0.5,0.0363636363636363,55,4,2,2,
1218,190,11_geometric_sigma_700,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0338983050847457,0.25,0.0181818181818181,55,4,1,1,
1220,187,01_geometric_sigma_none,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1463414634146341,0.15,0.1428571428571428,14,20,2,3,
1220,187,02_geometric_sigma_030,,geometric,2026-07-20,10.0,2000,1750,0.12,0.125,0.1111111111111111,0.1428571428571428,14,18,2,2,
1220,187,03_geometric_sigma_050,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0689655172413793,0.0666666666666666,0.0714285714285714,14,15,1,1,
1220,187,04_geometric_sigma_100,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1764705882352941,0.2307692307692307,0.1428571428571428,14,13,2,3,
1220,187,05_geometric_sigma_150,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1874999999999999,0.2727272727272727,0.1428571428571428,14,11,2,3,
1220,187,06_geometric_sigma_200,,geometric,2026-07-20,10.0,2000,1750,0.12,0.1904761904761904,0.2857142857142857,0.1428571428571428,14,7,2,2,
1220,187,07_geometric_sigma_300,,geometric,2026-07-20,10.0,2000,1750,0.12,0.2105263157894736,0.4,0.1428571428571428,14,5,2,2,
1220,187,08_geometric_sigma_400,,geometric,2026-07-20,10.0,2000,1750,0.12,0.2352941176470588,0.6666666666666666,0.1428571428571428,14,3,2,2,
1220,187,09_geometric_sigma_500,,geometric,2026-07-20,10.0,2000,1750,0.12,0.2352941176470588,0.6666666666666666,0.1428571428571428,14,3,2,2,
1220,187,10_geometric_sigma_600,,geometric,2026-07-20,10.0,2000,1750,0.12,0.25,1.0,0.1428571428571428,14,2,2,2,
1220,187,11_geometric_sigma_700,,geometric,2026-07-20,10.0,2000,1750,0.12,0.3333333333333333,0.75,0.2142857142857142,14,4,3,3,
1415,91,01_geometric_sigma_none,,geometric,2026-07-20,10.0,2000,1750,0.12,0.596816976127321,0.9,0.4464285714285714,56,30,25,27,
1415,91,02_geometric_sigma_030,,geometric,2026-07-20,10.0,2000,1750,0.12,0.5822784810126582,1.0,0.4107142857142857,56,24,23,24,
1415,91,03_geometric_sigma_050,,geometric,2026-07-20,10.0,2000,1750,0.12,0.5641025641025641,1.0,0.3928571428571428,56,22,22,22,
1415,91,04_geometric_sigma_100,,geometric,2026-07-20,10.0,2000,1750,0.12,0.4864864864864865,1.0,0.3214285714285714,56,18,18,18,
1415,91,05_geometric_sigma_150,,geometric,2026-07-20,10.0,2000,1750,0.12,0.4,1.0,0.25,56,14,14,14,
1415,91,06_geometric_sigma_200,,geometric,2026-07-20,10.0,2000,1750,0.12,0.4,1.0,0.25,56,14,14,14,
1415,91,07_geometric_sigma_300,,geometric,2026-07-20,10.0,2000,1750,0.12,0.25,1.0,0.1428571428571428,56,8,8,8,
1415,91,08_geometric_sigma_400,,geometric,2026-07-20,10.0,2000,1750,0.12,0.189873417721519,0.8333333333333334,0.1071428571428571,56,6,6,5,
1415,91,09_geometric_sigma_500,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0999999999999999,0.75,0.0535714285714285,56,4,3,3,
1415,91,10_geometric_sigma_600,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0348837209302325,0.75,0.0178571428571428,56,4,1,3,
1415,91,11_geometric_sigma_700,,geometric,2026-07-20,10.0,2000,1750,0.12,0.0689655172413793,1.0,0.0357142857142857,56,2,2,2,
103,94,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.738095238095238,0.7948717948717948,0.6888888888888889,45,39,31,31,0.05
103,94,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.775,0.8857142857142857,0.6888888888888889,45,35,31,31,0.1
103,94,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7848101265822784,0.9117647058823528,0.6888888888888889,45,34,31,31,0.15
103,94,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7692307692307692,0.9090909090909092,0.6666666666666666,45,33,30,30,0.2
103,94,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7792207792207793,0.9375,0.6666666666666666,45,32,30,30,0.25
113,28,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6441681468324452,0.7804878048780488,0.5483870967741935,62,41,34,32,0.05
113,28,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6375818011841695,0.7948717948717948,0.532258064516129,62,39,33,31,0.1
113,28,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6578778135048231,0.8611111111111112,0.532258064516129,62,36,33,31,0.15
113,28,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6373626373626373,0.8787878787878788,0.5,62,33,31,29,0.2
113,28,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6378299120234604,0.935483870967742,0.4838709677419355,62,31,30,29,0.25
136,49,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3651667206215603,0.5280898876404494,0.2790697674418604,172,89,48,47,0.05
136,49,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3487250172294969,0.5476190476190477,0.2558139534883721,172,84,44,46,0.1
136,49,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3488372093023256,0.5769230769230769,0.25,172,78,43,45,0.15
136,49,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3420976035703891,0.6056338028169014,0.2383720930232558,172,71,41,43,0.2
136,49,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3504621806977437,0.6615384615384615,0.2383720930232558,172,65,41,43,0.25
136,110,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3912270302311796,0.5263157894736842,0.3113207547169811,106,57,33,30,0.05
136,110,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3688524590163934,0.5294117647058824,0.2830188679245283,106,51,30,27,0.1
136,110,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3421186011150532,0.5208333333333334,0.2547169811320754,106,48,27,25,0.15
136,110,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.351175587793897,0.5652173913043478,0.2547169811320754,106,46,27,26,0.2
136,110,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3609254498714652,0.6190476190476191,0.2547169811320754,106,42,27,26,0.25
142,6,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7472527472527473,0.9714285714285714,0.6071428571428571,56,35,34,34,0.05
142,6,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7470039946737682,0.9705882352941176,0.6071428571428571,56,34,34,33,0.1
142,6,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7333333333333333,0.9705882352941176,0.5892857142857143,56,34,33,33,0.15
142,6,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7191011235955056,0.9696969696969696,0.5714285714285714,56,33,32,32,0.2
142,6,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7193460490463215,0.9705882352941176,0.5714285714285714,56,34,32,33,0.25
143,7,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6909090909090909,0.987012987012987,0.5314685314685315,143,77,76,76,0.05
143,7,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6909090909090909,0.987012987012987,0.5314685314685315,143,77,76,76,0.1
143,7,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6788990825688073,0.9866666666666668,0.5174825174825175,143,75,74,74,0.15
143,7,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6697247706422018,0.9733333333333334,0.5104895104895105,143,75,73,73,0.2
143,7,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6635944700460831,0.972972972972973,0.5034965034965035,143,74,72,72,0.25
174,47,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.567413263065437,0.5588235294117647,0.576271186440678,59,68,34,38,0.05
174,47,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5572675911658962,0.5932203389830508,0.5254237288135594,59,59,31,35,0.1
174,47,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5680409593101591,0.6181818181818182,0.5254237288135594,59,55,31,34,0.15
174,47,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5876777251184834,0.6666666666666666,0.5254237288135594,59,51,31,34,0.2
174,47,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6033199771036062,0.7083333333333334,0.5254237288135594,59,48,31,34,0.25
174,48,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.729415413242363,0.7205882352941176,0.7384615384615385,65,68,48,49,0.05
174,48,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.729415413242363,0.7205882352941176,0.7384615384615385,65,68,48,49,0.1
174,48,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7419832264430192,0.7619047619047619,0.7230769230769231,65,63,47,48,0.15
174,48,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7275922671353251,0.7666666666666667,0.6923076923076923,65,60,45,46,0.2
174,48,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7272727272727272,0.7857142857142857,0.676923076923077,65,56,44,44,0.25
174,51,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5494228221787675,0.6914893617021277,0.4557823129251701,147,94,67,65,0.05
174,51,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5499735589635113,0.7272727272727273,0.4421768707482993,147,88,65,64,0.1
174,51,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5437993121586082,0.7241379310344828,0.4353741496598639,147,87,64,63,0.15
174,51,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5383246744003986,0.7439024390243902,0.4217687074829932,147,82,62,61,0.2
174,51,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5178571428571429,0.7532467532467533,0.3945578231292517,147,77,58,58,0.25
190,90,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7918530727572404,0.9833333333333332,0.6627906976744186,86,60,57,59,0.05
190,90,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7834056922334781,0.9830508474576272,0.6511627906976745,86,59,56,58,0.1
190,90,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7834056922334781,0.9830508474576272,0.6511627906976745,86,59,56,58,0.15
190,90,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7833128834355829,0.9827586206896552,0.6511627906976745,86,58,56,57,0.2
190,90,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7660562290430746,0.9821428571428572,0.627906976744186,86,56,54,55,0.25
246,18,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.4117647058823529,0.35,0.5,12,20,6,7,0.05
246,18,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5,0.5,0.5,12,14,6,7,0.1
246,18,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5,0.5,0.5,12,14,6,7,0.15
246,18,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5185185185185186,0.5384615384615384,0.5,12,13,6,7,0.2
246,18,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5185185185185186,0.5384615384615384,0.5,12,13,6,7,0.25
251,14,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7439613526570049,0.8651685393258427,0.652542372881356,118,89,77,77,0.05
251,14,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7192118226600985,0.8588235294117647,0.6186440677966102,118,85,73,73,0.1
251,14,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6969696969696969,0.8625,0.5847457627118644,118,80,69,69,0.15
251,14,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6666666666666667,0.8648648648648649,0.5423728813559322,118,74,64,64,0.2
251,14,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6528568962540997,0.8857142857142857,0.5169491525423728,118,70,61,62,0.25
339,58,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6496113668993515,0.8624338624338624,0.5210355987055016,309,189,161,163,0.05
339,58,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6439869766964903,0.8791208791208791,0.5080906148867314,309,182,157,160,0.1
339,58,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6434169383274566,0.907514450867052,0.4983818770226537,309,173,154,157,0.15
339,58,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6319963649882275,0.9053254437869822,0.4854368932038835,309,169,150,153,0.2
339,58,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6260751854254208,0.9036144578313252,0.4789644012944983,309,166,148,150,0.25
339,64,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6775021385799829,0.9,0.5432098765432098,81,50,44,45,0.05
339,64,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6728094575799722,0.9183673469387756,0.5308641975308642,81,49,43,45,0.1
339,64,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6517560073937154,0.9148936170212766,0.5061728395061729,81,47,41,43,0.15
339,64,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6563750714694112,0.9333333333333332,0.5061728395061729,81,45,41,42,0.2
339,64,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6563750714694112,0.9333333333333332,0.5061728395061729,81,45,41,42,0.25
434,68,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.631788460991654,0.8152350081037277,0.515736040609137,985,617,508,503,0.05
434,68,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6316176311084968,0.8330522765598651,0.5086294416243655,985,593,501,494,0.1
434,68,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6252645690723324,0.8594594594594595,0.4913705583756345,985,555,484,477,0.15
434,68,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6217858812529219,0.875,0.482233502538071,985,536,475,469,0.2
434,68,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6163653803585921,0.906187624750499,0.467005076142132,985,501,460,454,0.25
452,22,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6115107913669066,0.68,0.5555555555555556,36,25,20,17,0.05
452,22,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6164383561643836,0.6923076923076923,0.5555555555555556,36,26,20,18,0.1
452,22,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5862068965517241,0.7083333333333334,0.5,36,24,18,17,0.15
452,22,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5726315789473685,0.7272727272727273,0.4722222222222222,36,22,17,16,0.2
452,22,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5479452054794521,0.7142857142857143,0.4444444444444444,36,21,16,15,0.25
452,30,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.8571428571428572,0.9,0.8181818181818182,22,20,18,18,0.05
452,30,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.8292682926829269,0.8947368421052632,0.7727272727272727,22,19,17,17,0.1
452,30,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.8292682926829269,0.8947368421052632,0.7727272727272727,22,19,17,17,0.15
452,30,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.85,0.9444444444444444,0.7727272727272727,22,18,17,17,0.2
452,30,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.8717948717948718,1.0,0.7727272727272727,22,17,17,17,0.25
452,171,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7740324594257179,0.9090909090909092,0.6739130434782609,46,33,31,30,0.05
452,171,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7678244972577697,0.9333333333333332,0.6521739130434783,46,30,30,28,0.1
452,171,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7525486561631142,0.9333333333333332,0.6304347826086957,46,30,29,28,0.15
452,171,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7361246348588122,0.9310344827586208,0.6086956521739131,46,29,28,27,0.2
452,171,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.7361246348588122,0.9310344827586208,0.6086956521739131,46,29,28,27,0.25
643,115,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.380952380952381,0.4444444444444444,0.3333333333333333,270,198,90,88,0.05
643,115,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.382060503490586,0.4772727272727273,0.3185185185185185,270,176,86,84,0.1
643,115,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3807339449541285,0.5,0.3074074074074074,270,160,83,80,0.15
643,115,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.372780330311685,0.5135135135135135,0.2925925925925925,270,148,79,76,0.2
643,115,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.3596059113300492,0.5367647058823529,0.2703703703703703,270,136,73,73,0.25
1218,190,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1664190193164933,0.1944444444444444,0.1454545454545454,55,36,8,7,0.05
1218,190,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1573033707865168,0.2058823529411764,0.1272727272727272,55,34,7,7,0.1
1218,190,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1590909090909091,0.2121212121212121,0.1272727272727272,55,33,7,7,0.15
1218,190,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1590909090909091,0.2121212121212121,0.1272727272727272,55,33,7,7,0.2
1218,190,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1590909090909091,0.2121212121212121,0.1272727272727272,55,33,7,7,0.25
1220,187,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1463414634146341,0.15,0.1428571428571428,14,20,2,3,0.05
1220,187,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1176470588235294,0.1,0.1428571428571428,14,20,2,2,0.1
1220,187,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1212121212121212,0.1052631578947368,0.1428571428571428,14,19,2,2,0.15
1220,187,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1212121212121212,0.1052631578947368,0.1428571428571428,14,19,2,2,0.2
1220,187,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.1212121212121212,0.1052631578947368,0.1428571428571428,14,19,2,2,0.25
1415,91,12_geometric_sigma_005,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6034868126955745,0.9310344827586208,0.4464285714285714,56,29,25,27,0.05
1415,91,13_geometric_sigma_010,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6034868126955745,0.9310344827586208,0.4464285714285714,56,29,25,27,0.1
1415,91,14_geometric_sigma_015,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5928853754940712,0.9615384615384616,0.4285714285714285,56,26,24,25,0.15
1415,91,15_geometric_sigma_020,,geometric,2026-07-22,10.0,2000,1750,0.12,0.6,1.0,0.4285714285714285,56,25,24,25,0.2
1415,91,16_geometric_sigma_025,,geometric,2026-07-22,10.0,2000,1750,0.12,0.5822784810126582,1.0,0.4107142857142857,56,24,23,24,0.25
